file_id,original_name,sha256,size_bytes,mime,status,source,license_guess,repo_url,commit_sha,tags,notes
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/go.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/go.png,75b0cdd077b3a303a889e62b5cb4d4e1dca42b93a36bd1f0512b900ede114280,882,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/appcelerator.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/appcelerator.png,cec28bd865d1e1fc1e5cad3f13310214e564cc1d9cc4089c0d28964271c1a99e,788,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/dot-net.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/dot-net.png,0f7d805d927c0a98784a5d34fcbe8efbbc74ea2e468677547856acfacd361022,709,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/csharp.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/csharp.png,f042794c129d2c5ea5da6f957965612359ac2fbec7139e9f1742b2fbfba809d3,998,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/grunt.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/grunt.png,7d0f2af8cfb77105efdad77b0a6ab82d6fedcc96ad6b60b7524420ff066c49a0,997,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/mysql.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/mysql.png,ee4173c0f29a0a2d59e067c195055230dd39959b1f43003d09d500d59c513cff,708,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/django.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/django.png,865a8e0bfc5fa9c95005c5ce74c0e45d8a070e329eb217a586115e71cd0837b2,648,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/wordpress.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/wordpress.png,edf06df1479b03c6ddf3eab1f41225fcad453893d6c6996b77b78b12c9597133,918,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/yii.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/yii.png,172e100f195c02f7f2e8745b3ffc602f32e71119f068eb26263a905bd6859fad,988,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/intellij.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/intellij.png,4407cbca348d6f8d6ab93e6a4361efaf6102b2c928ecfae14f6308a0c2635c42,515,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/debian.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/debian.png,ce28b4467e35006891052926918e84aef1e460aabdf11db3b540a29c4962843a,799,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/ssh.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/ssh.png,72020f176af49ae894f107d9cfd0221210d7d2a59e2c476dfd8349e88e178c63,642,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/slack.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/slack.png,ea58f0c32f891150767602600da8cfca559ab1cc70f545f1ff8a55a1fa9f19e2,532,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/couchdb.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/couchdb.png,e12919dcb8a4ebf45348286901fbb86aa08c2a79eb4c962a5b5479bf090c797c,462,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/css3.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/css3.png,6d48933e9deb849437d9c3bcf35c62acccabff4d8906568a2d2521e052e438d5,1111,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/vuejs.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/vuejs.png,64ab531c251441afad3db303f8dd54f61d4ad99edf850f8466fbeacf31db977e,821,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/jetbrains.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/jetbrains.png,5beedbc9bd10a0311f272f5e64b76381fe77904a29df44ccd20189020995f46a,641,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/twitter.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/twitter.png,570f1dce1860c105c3b0f5c584647da51fddac1822599abb4e1df0c74bd11fdd,518,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/swift.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/swift.png,c1355d7518e8c1c053dfde9234e90b17664d20b0ee0b797e1934443309acb1a7,386,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/linkedin.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/linkedin.png,e4ce603217e65f7b8beaf58d069c4a1dccd606780d682e55acf511e5c8796430,331,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/redis.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/redis.png,2c388846bf5ac2ba0c3a06cc12b9db6ccda2bd5be1039e9b3a46e461895a05b4,1028,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/react.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/react.png,861dda7f73fc6d4f00e2822a6f12328d7c703403e12180e1f0036214b9909c28,617,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/sketch.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/sketch.png,478a6128ebc290a10a21f12e1b05cb74870777772db2277cf535a1f61355bd0f,444,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/foundation.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/foundation.png,3c12268e24c507c817fad880092646ca809ed5b5f45b1a5ad0746f05f0ff3d31,952,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/babel.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/babel.png,dbf637c4ba8d8bbf82085a060da5258b5e7418bd5ce65d7e195c0d287c97f58c,421,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/meteor.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/meteor.png,b9c5fd1cb400437da99850eb6ecb5434240edd8b9ef9dd70a471f16a00bc8264,867,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/c.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/c.png,85776095bd48e340f706d188f1cd9dad0aaf344da7758a566ec59382841469dd,952,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/redhat.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/redhat.png,c6be8515f84e5477f85810222c5a634e05a903da97f321e3aa62a9b34ce2763b,945,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/ceylon.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/ceylon.png,3ccc0e6f7e5bb83f9ad2da08720fc88ff69ca0a9b95e9713a0049b7758d89f72,488,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/vagrant.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/vagrant.png,54af478190c1f35be0369f658eb1d2d8cf186f415e01bc38bf3e517c6d84ee1b,493,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/typescript.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/typescript.png,c496c8e7ccdf6b411fb91a39d008f972464ac609fc4bb27a0b2f51a44f45ce7e,304,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/devicon.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/devicon.png,8a1ece84cc2ba44ac01080ae05d50af8b944096ff383905ee1638b8e04e79abe,425,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/bower.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/bower.png,921c978db1a7333c0fcfd2c65f4bfacf19d877404ac221ba73396dcb48752afa,1085,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/php.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/php.png,b9d6cbabe367580893841a48bf75c83264c03c6119e0f30a78580dc05dde9bde,917,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/webstorm.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/webstorm.png,2bf0610d9d976ac89d965532757eaaeb921a787574133437ec33c3273a7f42f6,531,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/stylus.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/stylus.png,db01e12013af9eca5c3b690c387edb0b92e312ce3ccd673133e4e27369989c1d,459,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/google.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/google.png,fa36002351938d91c824e2973d0a86969169ed3b11b3d03b9b18abf895e498bd,514,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30:Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/facebook.png,Awesome-Earth-Artificial-Intelligence-8801f40c1c85f56d37f63a78112f0b7b91fc5a30/media/icon/facebook.png,ecd90b571fcf0b1cef3608c7e3eb96a7768bb4e91985e886ed9197ec0705d62d,348,image/png,ingested,ESIPFed_Awesome-Earth-Artificial-Intelligence@8801f40c1c85f56d37f63a78112f0b7b91fc5a30,CC (unknown variant),https://github.com/ESIPFed/Awesome-Earth-Artificial-Intelligence,8801f40c1c85f56d37f63a78112f0b7b91fc5a30,media,
